index,company,category,training/test,description
801,株式会社タキザワ漢方廠,medical,training, 漢方 煎薬 中心 医薬品 化粧品 健康食品 販売 行う いる 販売 方法 漢方 知識 ある 薬局 薬店 店頭 利用 者 症状
802,株式会社ミノファーゲン製薬,medical,training, 肝臓 アレルギー性 疾患 治療 薬 グリチルリチン 製剤 強力ネオミノファーゲンシー グリチロン 配合 錠 製造
803,株式会社トクホン,medical,training, 一般用医薬品 製造 販売 行う いる 一般 用 取扱 製品 プラスター 剤 ハップ 剤 液剤 エアゾール 剤 二
804,大洋薬品大阪販売株式会社,medical,training, 大阪 中心 調剤薬局 店舗 * 店舗 構える いる ジェネリック医薬品 販売 行く いる
805,フナコシ株式会社,medical,training, 研究 用 試薬 機器 輸入 製造 販売 行う いる 会社 機器 具体的 ゲル 撮影 解析 システム 分
806,イハラニッケイ化学工業株式会社,medical,training, 塩素化 研究開発 農薬 医薬品 製造 販売 行う いる 主 トルエン 塩素化 精密 蒸留 技術 ベース する 開発 行う 農業 原料 染料 はじめ トル
807,日本薬品開発株式会社,medical,training, 医薬品 医薬部外品 お呼び 化粧品 製造 お呼び 販売 行う いる 健康補助食品
808,藤永製薬株式会社,medical,training, 医療 用 医薬品 開発 製造 行う おる 第一三共 販売元 する いる 精神科 皮膚科 小児科 領域 中心 手掛ける
809,ユーロフィン分析科学研究所株式会社,medical,training, 1996年 藤沢 薬品 グループ 企業 発足 する 山之内製薬 合併 アステラス製薬 グループ 企業 なる 会社
810,株式会社旭薬調剤センター,medical,training, 調剤薬局 みどり おく 薬局 ホクト 薬局 ナナカマド 薬局 運営 手掛ける 医薬品 医薬部外品 製造 調剤 お呼び 在宅 *
811,株式会社ウチダ和漢薬,medical,training, 主 販売 商品 生薬 医薬部外品 牛 黄 カプセル 主力 商品 他 OEM 生産 はじめ 医薬部外品 輸入
812,大木製薬株式会社,medical,training, 医薬品 中心 化粧品 健康食品 一般 医療機器 製造 行う いる 取扱 商品 キズクリア ガード * 漢方 大木
813,エルメッド株式会社,medical,training, 付加価値 型 ジェネリック医薬品 研究開発 製造 販売 行う エーザイ グループ会社 高齢者 服薬 する やすい よう
814,株式会社サエグサ,medical,training, 風邪薬 医薬品 漢方薬 健康食品 製造 販売 手掛ける 配置 薬 販売 する * 薬品 運営 する 申込 者 宅 薬 箱 置
815,第一薬品工業株式会社,medical,training, 赤 玉原 薬 六神丸 オリジナル 医薬品 製造 お呼び 販売 行う その他 健康食品 化粧品
816,株式会社九州メディカル,medical,training, 配置 薬 事業 行う 株式会社 * グループ 企業 医薬品 健康補助食品 販売 行う いる 取り扱う いる 商品 ネオ 真治 内服 液
817,株式会社ニッポンジーン,medical,training, 制限酵素 プラスミド 遺伝子工学 研究 必要 試薬 妊娠検査薬 排卵 検査 薬 開
818,株式会社ＪＣＬバイオアッセイ,medical,training, 医薬品 分析 開発 受託 研究 業務 行う いる 医薬品 服用 時 人体 及ぼす 影響 分析 する 技術 強み する いる 株
819,みどり化学株式会社,medical,training, 医薬品 原 末 中間 体 はじめ 化粧品 香料 原料 薬品 製造 手掛ける 光 酸 発生 剤 液晶 原料 電子 関連
820,日新薬品工業株式会社,medical,training, トローチ 剤 ドリンク 剤 主力 一般 医薬品 メーカー 高品質 有効 性 安全性 高位 製品 社会 提供 する こと 基本 理念 する 一般 用 トローチ 剤 国内 トップ シェア 誇る 長年 一般用医薬品 製造 取り組む くる 経験 活かす 健康 社会 基盤 なる セルフメディケーション 推進 する
821,株式会社栃本天海堂,medical,training, 一般用医薬品 漢方薬 健康食品 製造 販売 行う 病院 医療 関係者 向け 漢方薬 原料
822,浜理薬品工業株式会社,medical,training, 医薬品 薬 中間体 健康食品 化粧品 有効成分 製造 する 製薬会社 化粧品メーカー 販売 する 新薬 開発 積極的 取る
823,万協製薬株式会社,medical,training, 軟膏剤 クリーム 剤 外用 液剤 外用薬 中心 する 受託 製造 行う 主 製造 商品 オノ * 軟膏 EX *
824,滋賀県製薬株式会社,medical,training, 主 ドラッグストア 等 販売 する れる いる 風邪薬 目薬 等 医薬品 製造 する いる 痛み 止め 漢方薬 等 一般用医薬品 製造
825,株式会社ジャパンビューティプロダクツ,medical,training, UV ミルク * * 基礎化粧品 製造 並び 販売 手掛ける まつ毛 美容液 アイプチ 化粧品 製造
826,東海カプセル株式会社,medical,training, 医薬品 ソフト カプセル 製造 行う いる 薬液 調製 お呼び 充填 * 包装 瓶詰め 等 包装 作業 一貫 する 手がける 点 強み
827,株式会社夢実耕望,medical,training, 医薬品 健康食品 錠剤 ハード カプセル 容器 充填 袋 詰 お呼び 包装 行う 食品メーカー 受託 製造
828,日興製薬株式会社,medical,training, 医療 用 医薬品 一般用医薬品 製造 お呼び 受託 製造 行う 医薬部外品 食品添加物 工業 用 薬品
829,株式会社片山製薬所,medical,training, 医薬品 薬 中間体 受託 製造 行う いる 会社 研究 部門 製造部門 連携 少量 数 kg 数 トン オーダー マルチ ステップ
830,昭和薬品化工株式会社,medical,training, 歯周病 治療 剤 歯科医 療薬 歯科 治療 器具 製造 販売 する いる 歯科 懇話会 講
831,共立薬品工業株式会社,medical,training, * FA * 絆創膏 医薬品 製造 販売 する いる 医療機関 向け 商品 一般
832,大和薬品工業株式会社,medical,training, 医薬品 原 薬 中間体 製造 手掛ける 国内 製剤 メーカー なる アメ
833,大峰堂薬品工業株式会社,medical,training, 生薬 中心 する 医薬品 特 化 する 開発 製造 する いる 医薬部外品 保健 機能 食品 化粧品 原料 なる 素
834,イスクラ産業株式会社,medical,training, 中国 漢方 製剤 製造 行う おる 薬局 販売 する いる 自社 直営店 イスクラ 薬局 同仁堂 薬局 運営 する いる そのほか
835,相互薬工株式会社,medical,training, 医薬品 バルク 瓶詰め 包 する れる いる 錠剤 カプセル 剤 製剤 医薬 中間体 化粧品 原料 工業 用 有機 薬品 開発 生産 する 特殊 化学品 ライフサイエンス 分野 重点 する 開発 型 企業 タウリン 医薬 薬 開発 製造 中心 する インドメタシン ステロイド 原 薬 新た 製品 展開 する いる 医薬品 中間体 合成 注力 する 原
836,五洲薬品株式会社,medical,training, 水 入浴剤 医薬品 製造 販売 行う いる 他 機能性 食品 化粧水 製造 水 *
837,米田薬品工業株式会社,medical,training, 大阪 本社 置く 風邪薬 アンバー ゴールド 微粒 ビタミン剤 * * 錠 * 医薬品 医薬部外品 製造 販売
838,株式会社浅田飴,medical,training, 浅田飴 医薬品 医薬部外品 ほか 健康食品 製造 販売 行う 会社 看板 商品 咽喉 飴 浅田飴 シリーズ ある 咳
839,味の素ヘルシーサプライ株式会社,medical,training, 医療 用 食品 用 飼料 用 化粧品 用 アミノ酸 アミノ酸 利用 する 製品 製造 販売 行う いる バイオ 分子 合成 技術 利用 する
840,フェリング・ファーマ株式会社,medical,training, 子供 夜尿症 治療 行う 泌尿器科 腸疾患 対応 する 消化器科 不妊症 婦人 科 治療 対応 する 製薬 開発 行う いる
841,前田薬品工業株式会社,medical,training, 軟膏剤 クリーム 剤 ゲル 剤 ローション 剤 医療 医薬品 一般 医薬品 企画 開発 行う 化粧品
842,ペプチドリーム株式会社,medical,training, 自社 創薬 開発 プラットフォーム システム * 活用 する 国内外 製薬 企業 共同研究 開発 行う 新しい 医薬品 候補 物質 研究 お呼び 開発 請け負う 主 特殊 アミノ酸 含む 特殊 ペプチド 基 する 医薬品開発 手掛ける 特殊 ペプチド 治療 薬
843,田村製薬株式会社,medical,training, 動物用医薬品 飼料添加物 製造 販売 する いる 会社 動物 用 懸る 濁水 性 プロカイン ペニシリン * * タムラ
844,大杉製薬株式会社,medical,training, 主 漢方薬 製造 卸 販売 行う いる その他 サプリメント 健康 茶 取り扱う *
845,アルフレッサファインケミカル株式会社,medical,training, アルフレッサ グループ 属す 医療 用 医薬品 薬 製造 する 流体 圧力 流量 温度 分散 制御 する DCS 制御 採用
846,株式会社三光丸,medical,training, 和漢 胃腸薬 三光丸 製造 販売 行う いる 製造 段階 ごと 理化学 試験 実施 包
847,剤盛堂薬品株式会社,medical,training, 胃腸 不調 用 エスマーゲン 錠 胃もたれ 用 オルスビー 錠 医薬品 製造 お呼び 販売 行う
848,東亜薬品工業株式会社,medical,training, プロバイオティクス 分野 技術力 強み する 菌 製剤 製造 お呼び 販売 行う いる 活性 生 菌 製剤 vIO スリー 医療 用 医薬
849,名古屋酸素株式会社,medical,training, 酸素 炭酸ガス 高圧ガス 製造 販売 行う 工場 使う れる 溶接 溶断 機械 材料 類 産業
850,株式会社三洋化学研究所,medical,training, 医薬品 中間体 製造 その他 受託 合成 行う いる 合成 研究 とどまる 原 薬 係る 特許 文献 調査 分析 方法 開発 幅広
851,キョーリン製薬ホールディングス株式会社,medical,training, 事業 柱 なる の 先発医薬品 ぜんそく 薬 去痰 剤 ぜんそく 薬 後発医薬品 創る こと 後発医薬品 事業 拡大 する せる 柱 事業 先発医薬品 ぜんそく 薬 収益 急落 する 2016年度 会社 後発医薬品 推進 政策 薬価 改定 等 市場構造 変化 加える 主力 製品 特許 切れ 迎える 経営環境 変化
852,株式会社天真堂,medical,training, 医薬部外品 指定医薬部外品 機能性表示食品 OEM 商品 提供 行う 会社 ヘアケア スキンケア 化粧品 整腸剤 医薬品 取り扱い
853,大同化成工業株式会社,medical,training, 塗料 用 樹脂 接着剤 コーティング 剤 等 化成 品 製造 販売事業 医薬 化粧品 用 添加 剤 原料 製造 販売 ライフ
854,ビオメリュー・ジャパン株式会社,medical,training, 医療機関 研究 機関 向け 遺伝子 免疫 血清 検査 等 体外診断用医薬品 医療機器 製造 お呼び 卸売 行う 医療 用 自動 蛍光 免疫 測定 装置 バイ
855,日本歯科薬品株式会社,medical,training, 全国 歯科医 院 大学病院 対象 歯科 用 医薬品 製造 お呼び 卸売 手掛ける いる 主 取扱 製品 うがい 液 等 口腔 疾患 口腔 *
856,株式会社ケアーズ,medical,training, 大阪 京都 中心 ケアーズ ドラッグ ケアーズ 調剤薬局 チェーン 展開 する いる ドラッグストア 併設 する れる いる 調剤薬局 処方箋
857,原澤製薬工業株式会社,medical,training, 医療 関係者 向け 医療 用 医薬品 錠剤 点滴 製造 行う 自社 オンラインショップ 女性用 サプリメント 男性向け ホルモン剤 *
858,株式会社テイコク製薬社,medical,training, * 薬局 運営 する 医薬品 販売 調剤薬局 事業 行う いる 会社 化粧品 機能性食品 販売 完全 予約 制 *
859,金剛薬品株式会社,medical,training, 医薬品 薬 賦形剤 お呼び 結合 剤 医薬品 添加物 ビタミン ミネラル 栄養機能食品 素材 健康食品原料 取り扱う 甘味料
860,太陽ホールディングス株式会社,medical,training, smartphone タブレット IT 機器 デジタル家電 自動車 用 電子機器 用いる られる * プリント 配線 板 回路 表面
861,株式会社まちづくりＭＧＰ,medical,training, 調剤薬局 運営 介護用品 販売 臨床検査 受託 業務 行う 会社 薬剤師 患者 病気 応じる 調剤 する 医薬品 薬
862,共創未来ファーマ株式会社,medical,training, 注射剤 中心 する 医療 用 医薬品 製造 販売 中心 事業 する * 製剤 受託 製造 医薬品 品質管理 試験 安定性 試験 等 受託 対応
863,株式会社龍角散,medical,training, 創業 1871年 もと 秋田県 佐竹 藩 藩医 一 代目 創薬 する 藩 薬 重宝 する れる いる 1928年 主力 商品 龍角散 社名 する 株式会社 設立 する 積極的 新聞広告 出す 街頭宣伝 行う 龍角散 全国 的 ヒット 商品 なる 時期 アジア 向け 輸出 始める いる 1970年 頃 主力 製品 龍角散 売り上げ 落ちる 経営危機
864,株式会社ノエビアホールディングス,medical,training, 2011年 上場 廃止 する ノエビア 単独 株式移転 同年 設立 する れる 持ち株会社 子会社 一つ 常磐 薬品 工業 持つ ため 化粧品 製造 一般 医薬品 製造 強み 持つ 委託販売 方式 導入 する おる 訪問販売 主 行く くる 近年 ドラッグストア 量販店 販売 業績 好調
865,メディカルスペース株式会社,medical,training, 化粧品 医薬部外品 製造 行う いる 加える OEM 製造 対応 する おる 化粧品 製造
866,ツキオカフィルム製薬株式会社,medical,training, 主 食品 化粧品 医薬品 分野 利用 する れる 水溶性 可 食 フィルム 研究 開発 する いる 金箔 使用 する 食品 加
867,日本純良薬品株式会社,medical,training, 日本 純良 薬品 グループ 事業所 1つ 水素 利用 する 化学反応 実用 化 する こと 公害 出す 樹脂 医薬品 原料 製
868,フジタ製薬株式会社,medical,training, 動物 用 医薬品 動物 用 医薬部外品 製造 する 代理店 卸売 行う 家畜 ペット 用 医薬品 開発 する さら
869,東菱薬品工業株式会社,medical,training, 医療 用 医薬品 一般 医薬品 開発 お呼び 販売 手掛ける いる 開発 実績 高脂血症 治療 薬 メバレクト 錠 内服 痔疾 用 薬 HEMO
870,株式会社ヒサヤ大黒堂,medical,training, 1611年 創業 痔 薬 専門 製造 する いる 会社 薬局 薬店 販売 する ぢ 看板 目印 自社 店舗 Web ショップ
871,株式会社常磐植物化学研究所,medical,training, 植物 化学 研究開発 力 技術力 基盤 医薬品 原料 化粧品 原料 健康食品原料 食
872,丹平製薬株式会社,medical,training, 乳児 子供 向け 製品 中心 医薬品 トイレタリー 製品 等 製造 販売 する いる 代表 的 医薬品 便秘 薬 健 丸 歯
873,株式会社大阪製薬,medical,training, 外用 液剤 中心 する 医薬品 医薬部外品 はじめ 感染症 治療 予防 薬 スキンケア 用品 製造 販売 する 会社 外用薬 製造 技術 生下
874,株式会社パーマケム・アジア,medical,training, 製紙 用 薬剤 防腐 殺菌剤 化学工業 薬品 開発 販売 行う ジェネリック医薬品 日本薬局方 対応 する 医
875,株式会社阪本漢法製薬,medical,training, ドリンク 剤 マムシ ゲン 軟膏剤 赤 まむし 膏 防風通聖散 葛根湯 はじめ する 様々 漢方薬 製造 販売 行
876,泉アークス株式会社,medical,training, 大阪府 堺 薬局 創業 する 介護事業 立ち 上げる 高齢者 サポート 行う いる 会社 介護 事
877,三國製薬工業株式会社,medical,training, 三塩化リン 塩化リン 類 国内 製造 する 唯一 会社 リン 化合物 以外 酸 * CP Resin 扱う Arginine 含有 食品 *
878,ユースキン製薬株式会社,medical,training, 手 肌 乾燥 かゆみ 汗疹 にきび 抑える スキンケア 製品 Yuskin シリーズ 卸売 メイン 行
879,ワクチノーバ株式会社,medical,training, 家畜 疫病 予防 ワクチン 開発 診断 サービス 行う 会社 代表 的 製品 マレック病 生ワクチン NB * 混合 生
880,中外医薬生産株式会社,medical,training, 風邪薬 滋養 強壮 ドリンク ビタミン剤 医薬品 医薬部外品 保健 機能 食品 製造 販売 する いる GMP 基
881,松田医薬品株式会社,medical,training, 生薬 医薬品 入浴剤 医薬部外品 開発 お呼び 販売 手掛ける 牛 豚 畜産動物 向け ペ
882,株式会社ＤＮＰファインケミカル宇都宮,medical,training, アレルギー 用 薬 始める 血圧 降下 剤 睡眠障害 改善 剤 医薬品 薬 加える ディスプレイ 用 液晶 COLOR FILTER 用 色素 ディスプレイ 材料 製造 行う イン
883,ＡＧＣ若狭化学株式会社,medical,training, 旭硝子 販売 する 医薬品 農薬
884,山本漢方製薬株式会社,medical,training, 健康 茶 ダイエット 茶 漢方 生薬 由来 健康 商品 医薬品 製造 お呼び 販売 する いる 合成着色料 合成 保存 料 一切 使用 する の 特徴
885,福地製薬株式会社,medical,training, 医薬品 医薬部外品 他 保 湿る 剤 化粧品 製造 お呼び 販売 行う 会社 OEM 製品 製造 する おる ドリンク *
886,山本漢方製薬株式会社,medical,training, 便秘 薬 センナ 等 漢方 医薬品 製造 販売 手掛ける 青汁 ドクダミ 茶 健康食品 扱う 医薬品
887,大塚ホールディングス株式会社,medical,training, 大塚ホールディングス 子会社 * 社 関連会社 * 社 構成 する れる グループ ヘルスケア トータルサポート とらえる 疾病 診断 治療 担う 事業 日々 健康 維持 増進 サポート する 事業 2本 柱 する 総合 ヘルスケア 企業グループ 健康 テーマ 挑戦 する いる 汗 飲料 コンセプト 開発 する れる ポカリスエット 電解質 糖質 配合 バランス 考慮 する 日本初 経口補水液 OS-1 等 製品 認知度 高い 事業 医療 関連 事業 ニュートラシューティカルズ 関連 事業 消費者 関連 事業 そ
888,株式会社ヘリオス,medical,training, 神経幹細胞 間葉系幹細胞 お呼び 造血 幹 細い 体 性 幹細胞 利用 する 有効 治療 法 ない 疾患 等 治療法 研究 開発 治療 薬 製造 手掛ける いる アメリカ * 社 脳梗塞 急性 期 日本向け 急性呼吸窮迫症候群 治療法 研究 開発 行う その他 日本向け 他家 iPS細胞 由来 網膜 色素 上皮細胞
889,株式会社ＵＮＩＧＥＮ,medical,training, バイオ 医薬品 初期 検討 はじめ 治験 薬 製造 商用 薬 製造 商用 製剤 製造
890,ＭＳＤアニマルヘルス株式会社,medical,training, MSD * * 日本法人 動物用医薬品 ワクチン 特 化 する 研究開発 行う 牛 豚 鶏 犬 猫 ペット さまざま 動物
891,高砂薬業株式会社,medical,training, 大阪 所在 する 大杉製薬 関連会社 原料 生薬 輸入 生薬 卸 業務 医療 用
892,株式会社エース・ジャパン,medical,training, 消化性潰瘍 溶剤 スクラルファート 水和物 医薬品 薬 抗生物質 側 鎖 医薬品 中間体 製造 行う 医療 用原 薬
893,富山めぐみ製薬株式会社,medical,training, 医薬品 医薬部外品 健康食品 製造 卸売 行く
894,築野ライスファインケミカルズ株式会社,medical,training, 医薬品 原料 化粧品 原料 はじめ 食品添加物 飼料添加物 製造 行う いる 自社 精製 する 成分 使う
895,ヤクハン製薬株式会社,medical,training, 日医工 子会社 薬品 メーカー 殺菌 消毒 剤 主力 製品 する アルコール 系 要素 系 * 系 界面活性剤 系
896,シンバイオ製薬株式会社,medical,training, がん 血液 領域 希少疾病 分野 新薬 研究開発 行う ヒト * 確立 する れる おる 臨床試験 データ 臨床試験 データ ある 化合物 使用 する こと 新薬 承認取得 期間 短縮 する いる 点 特徴 開発 戦略 臨床試験 デザイン 海外 試験 連携
897,株式会社ツバキファーマシー,medical,training, 保険 調剤薬局 事業 介護事業 太陽光発電 事業 営む ツバキ グループ 関連会社 一つ 大
898,立山製薬工場株式会社,medical,training, 主 マルホ 皮膚 疾患
899,塩野フィネス株式会社,medical,training, 塩野香料 100% 出資 する 医薬品 薬 中間 物 製造 販売 行う いる 医薬品 ほか 治験 薬 原 薬 中間体 製造
900,南海化学株式会社,medical,test, 液体 苛性ソーダ 無機 工業 薬品 事業 硫酸 リサイクル 事業 中心 行う その他 グルコサミン 精製 入浴 塩 健 食 事業 有機 *
901,株式会社セラフィ,medical,test, 2015年 9月 現在 保険 調剤薬局 大阪市内 東大阪市 大阪 南部 * 店舗 展開 する 医療 用 医薬品 一般 薬品 医薬部外品 医療
902,ビタカイン製薬株式会社,medical,test, 医療 現場 使用 する れる 鎮痛 薬 * 主力 扱う
903,大正製薬ホールディングス株式会社,medical,test, 一般用医薬品 セルフメディケーション 医療 用 医薬品 * 事業 展開 する いる 事業 比率 みる セルフメディケーション 事業 売り上げ 全体 62% 占める こと 特色 事業 売上高 業界 内 大手 会社 主力 薬 ドリンク 剤 風邪薬 発 毛 剤 近年 発 毛 剤 好調 主力 製品 移ろい ある 売上 停滞 する いる ドリンク 剤 *
904,日新製薬株式会社,medical,test, 会員 店 専売品 レバー 製剤 ビイレバーキング 強 精 薬 感冒 薬 医薬品 製造 *
905,金陽製薬株式会社,medical,test, 主 滋養 強壮 用 栄養ドリンク 剤 製造 販売 する 製薬会社 肉体 疲労 時 栄養 補給 剤 胃腸薬 風邪薬
906,寧藥化學工業株式会社,medical,test, ビタミン剤 牛 黄粉 末 漢方薬 生薬 製剤 製造 行う 消毒 スプレー 外用薬 トローチ 製造 手掛ける 自社開発 共同
907,睦化学工業株式会社,medical,test, 歯科 医療 使う れる 医薬品 製造 する 会社 歯科 用 石膏 Resin 製造 する いる 他
908,有限会社アリコ,medical,test, 自動車 レンタル お呼び リース 手掛ける おる 主 時間貸し サービス 提供 行う いる 調剤薬局 あおい 薬局 浮間 橋 店 運営 医薬品 小売
909,東興薬品工業株式会社,medical,test, 主 外用薬 開発 研究 調合 充填 包装 行う 鼻腔 内 投与 型 製剤 高い 技術 有す にも 研究医 療用 医薬品 一般用医薬品 動物用医薬品 製造
910,シオノギヘルスケア株式会社,medical,test, 塩野義製薬 子会社 コンシューマー ヘルスケア 事業 担う 会社 ドラッグストア 購入 できる 痛み 止め セ
911,ムネ製薬株式会社,medical,test, 浣腸 製造 販売 痔疾 薬 販売 行う いる 会社 商品 例 コトブキ 浣腸 * *
912,日本天然ガス株式会社,medical,test, K&Oエナジーグループ 傘下 会社 天然ガス 採取 事業 手がける いる
913,ジャパンメディック株式会社,medical,test, かぜ * * * * 胃腸薬 等 配置 薬 製造 行う 薬局 等 販売 する れる いる 外用薬 企画
914,株式会社テーオーシー,medical,test, TOCビル はじめ する 自社 所有 商業 用 建物 展示 場 駐車場 等 賃貸 行う 小売 店舗 飲食店 運営 ビル 管理 業務 手掛ける 併せる 五反田 TOC 取り扱う 商品 ECサイト 上 販売 する グループ その他 複数 事業 展開 する おる リネン サプライ ランドリー
915,摩耶堂製薬株式会社,medical,test, 和漢 使用 する 薬 製造 お呼び 販売 行う 高血圧 動脈硬化 予防 する マヤ 養 命 錠 冷え性 お呼び 便
916,牛津製薬株式会社,medical,test, 滋養 強壮 剤 レバコール ファイト 開発 お呼び 製造 行う 子ども 用 酔い 止め 薬
917,日本理化学薬品株式会社,medical,test, 医薬品 製造 始める 化粧品 医薬部外品 食品添加物 もの 製造 販売 する いる これら にも
918,セオリアファーマ株式会社,medical,test, 武田薬品工業 提携 する 医薬品 開発 販売 行う 製薬会社 ネブライザー 治療 点 耳 薬 飲む 薬 耳鼻咽喉科 関係 医薬品
919,三栄製薬株式会社,medical,test, 化粧水 美容液 基礎化粧品 洗顔 フォーム ボディーソープ 洗浄 用 化粧品 製造 行う ヘア エッセンス トリートメント 頭
920,ネオ製薬工業株式会社,medical,test, 医院 等 使用 する れる 歯科 治療 用 医薬品 医療機器 管理医療機器 製造 販売 研究開発 行う いる
921,株式会社タカミツ,medical,test, 医療 用 湿布 お呼び 様々 タイプ 一般 医薬品 用 湿布 製造 お呼び 販売 行う いる 液剤 ゲル 剤 タイプ 製品
922,ＪＳＲライフサイエンス株式会社,medical,test, 化学メーカー JSR ライフサイエンス 分野 子会社 JSR マテリアル テクノロジー 活用 する ライフサイエンス 医療 分野 材
923,株式会社宝仙堂,medical,test, サプリメント パワー ライフ すっぽん コラーゲン すっぽん 力 大王 源 製造 販売 お呼び 卸売 手掛ける いる
924,株式会社リプロライフ,medical,test, 卵子 卵巣 組織 精子 凍結 保存 卵子 老化 対策 サポート 様々 生殖 工学 行う 自社開発 * 法 ガラ
925,株式会社セロテック,medical,test, 北海道 臨床検査 薬 研究 製造 お呼び 販売 行う いる 臨床検査 薬 他 生化学 検査 用 試薬 細菌
926,株式会社ファーマフーズ,medical,test, ストレス 緩和 疲労感 軽減 効果 ある * 美白 目的 する * 骨 成長 促す * 機能性素材 開発 販売 手掛ける 製品 北米 中国 東南アジア 販売 する ランペップ * 葉酸 たまご * 製品 取り扱う 加える 自社 機能性素材
927,株式会社バイタルケーエスケー・ホールディングス,medical,test, 医薬品 総合商社 医薬品 卸 業界 5位 売上高 誇る 2009年 東北 関東 基盤 する 医薬品 卸 バイタルネット 株式会社 関西 基盤 する 医薬品 卸 ケーエスケー 株式会社 統合 する 設立 する れる 主要 事業 医薬品 卸売 業 他 物流 機能 生かす 動物 薬 卸売 業 調剤薬局 事業 加える 医療機関 関係 活かす 介護 等 周辺 事業 展開 する いる 2016年度 売り上げ C型肝炎 治療 薬 等 新薬 販売 *
928,ワダカルシウム製薬株式会社,medical,test, 医薬品 健康食品 認定 する れる いる カルシウム 剤 製造 薬局 等 卸売 行なう いる 製品 * 錠 等
929,株式会社フクヨー愛媛,medical,test, ウェットティッシュ フェイスマスク 商品 開発 卸売
930,ＤＥＮＩＳファーマ株式会社,medical,test, 主 核医学 基づく 医療 用 放射性 同位元素 取り扱う 体外診断用医薬品 医療機器 輸入 販売
931,株式会社ジーンデザイン,medical,test, 有力 次世代 医薬 核酸 医薬品 研究開発 行う 核酸 医薬品 専門 治験 薬 受託 製造 施設 持つ おる 治験 薬 製造 長期 安定性 試験 依頼 者 ニーズ 広い 対応 する
932,株式会社鎌倉テクノサイエンス,medical,test, 医薬品 安全性 病理 薬効 薬理 体内 動態 試験 行う いる 加える 医療機器 一般化学 物質 食品
933,株式会社コスモステクニカルセンター,medical,test, 国内外 研究 機関 大学 化粧品メーカー 共同研究 開発 事業 行う いる 化粧品 食品 医薬品
934,伊丹製薬株式会社,medical,test, 医薬品 医薬部外品 製造 販売 行う いる 製品 種類 滋養 強壮 剤 ビタミン剤 はじめ 鎮静 剤 感冒 薬 胃腸薬 健康食
935,ベーリンガーインゲルハイムベトメディカジャパン株式会社,medical,test, ドイツ 拠点 置く 製薬会社 ベーリンガーインゲルハイム 日本 持つ 拠点 一つ 動物用医薬品 分野 担当 する 豚 牛
936,小松屋株式会社,medical,test, 医薬品 試薬 洗剤 原料 食品添加物 半導体 処理 薬品 化成 品 分野 製品 提供 する いる 和歌山
937,宏輝株式会社,medical,test, 医薬品 化粧品 原料 甘草 抽出 する 医薬 用 グリチルリチン 酸 モノ アンモニウム 製造 並び 販売 手掛ける GENET
938,株式会社新星堂,medical,test, 調剤薬局 松井 薬局 グループ 運営 福祉用具 販売 高齢者施設 運営 行う 会社 薬局 調剤 業務 OTC 医薬品 販売 化粧品
939,オカヤス株式会社,medical,test, 化粧品 医薬品 健康食品 向け 植物 加工 原料 中心 製造 販売 行う 主力 製品 コメ 油 製造 それ 含む れる orz 等 医
940,太陽製薬株式会社,medical,test, 化粧品 医薬部外品 OEM 製造 主力 事業 行く いる 会社 シャンプー フェイス クリーム 製造 する
941,太陽ファインケミカル株式会社,medical,test, ディスプレイ 材料 インクジェット 材料 記録 器用 色素 等 機能性 色素 製造 行う ハロゲン 系 中間体 医療 中間体
942,株式会社山田漢方,medical,test, 医薬品 医薬部外品 漢方薬 配置 販売 する いる 会社 和漢 生薬 配合 する 三光丸 取り扱う いる 営業 職員
943,小厚化成株式会社,medical,test, 化学工業 薬品 毒物 劇物 医薬部外品 化粧品 化学 製品 製造 販売 行う 会社 ケミカル ポンプ フィルター 等 機器 製造 装置
944,リョートーファイン株式会社,medical,test, 胃潰瘍 治療 剤 筋緊張 緩和 剤 お呼び 骨 代謝 改善 剤 有効成分 なる 医薬品 薬 製造 する 電子 工業 用 薬品 化粧品 原料
945,福寿製薬株式会社,medical,test, 製薬会社 向け 医薬品 薬 製造 お呼び 卸売 行う いる 主 抗マラリア剤 有効成分 ピリメタミン
946,サンケミカル株式会社,medical,test, 医薬品 工業 薬品 その他 化学 薬品 製造 販売 行う ファインケミカル 製品 はじめ *
947,カルナバイオサイエンス株式会社,medical,test, 創薬 支援 事業 創薬 企業 バイオベンチャー 大学 研究 機関 実施 する れる 創薬 研究 支援 する ため 製品 販売 サービス 提供 手掛ける 主 キナーゼ タンパク質 製造 販売 プロファイリング スクリーニング 受託 サービス 行なう いる 圧政 キット 製造 販売 アッセイ 系 構築 *
948,株式会社アンターク本舗,medical,test, 指定 * 類 医薬品 定める られる いる * 式 咳 止め 効果 持つ OTC 薬品
949,有限会社メディカル・ジャパン,medical,test, 診療所 病院 近く 開業 する いる 地域密着型 調剤薬局 患者 アドバイス カウンセリング 行う 薬歴 保管
950,米田薬品株式会社,medical,test, 医薬品 健康食品 製造 卸売り 行う いる 会社 医薬品 風邪薬 乗り物酔い 薬 睡眠 改善
951,太虎精堂製薬株式会社,medical,test, 悦 我 峰 一般 向け 医薬品 並び 医薬部外品 製造 お呼び 販売 手掛ける 医療 関係者 向け 太 虎 堂 葛
952,大地化成株式会社,medical,test, 東和薬品 グループ会社 ジェネリック医薬品 原 薬 中間体 研究開発 製造 事業 する いる 会社
